Stationscode;Datum;Uhrzeit;Feinstaub;Ozon;Stickstoffdioxid;Luftqualitätsindex;Temperatur-mean;Temperatur-min;Temperatur-max;Niederschlag;Schneefall;Windrichtung;Windgeschwindigkeit;Spitzenwindboe;Luftdruck;Sonnenminuten
DENW053;09.11.2020;07:00;23.0;0.3;32.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;08:00;23.0;0.4;35.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;09:00;23.0;0.8;35.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;10:00;24.0;2.0;32.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;11:00;23.0;6.0;33.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;12:00;24.0;5.0;39.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;13:00;24.0;9.0;32.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;14:00;24.0;10.0;30.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;15:00;24.0;26.0;28.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;16:00;24.0;20.0;37.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;17:00;24.0;9.0;47.0;mäßig;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;18:00;24.0;0.6;47.0;mäßig;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;19:00;25.0;0.7;43.0;mäßig;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;20:00;26.0;2.0;49.0;mäßig;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;21:00;26.0;0.9;46.0;mäßig;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;22:00;26.0;0.8;42.0;mäßig;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;09.11.2020;23:00;26.0;0.7;39.0;gut;12.8;9.6;17.1;0.0;0;120.0;8.8;31.0;1022.8;215
DENW053;10.11.2020;24:00;26.0;0.6;36.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;01:00;26.0;0.3;34.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;02:00;27.0;0.4;33.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;03:00;27.0;0.3;32.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;04:00;26.0;0.2;32.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;05:00;26.0;0.3;33.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;06:00;27.0;0.4;35.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;07:00;27.0;;;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;08:00;27.0;0.4;36.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;09:00;27.0;2.0;34.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;10:00;27.0;4.0;32.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;11:00;27.0;7.0;31.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;12:00;27.0;9.0;30.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;13:00;27.0;12.0;29.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;14:00;28.0;13.0;33.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;15:00;28.0;13.0;36.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;16:00;28.0;11.0;41.0;mäßig;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;17:00;28.0;3.0;48.0;mäßig;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;18:00;29.0;0.9;48.0;mäßig;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;19:00;28.0;1.0;43.0;mäßig;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;20:00;28.0;0.7;41.0;mäßig;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;21:00;28.0;0.7;37.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;22:00;28.0;0.6;32.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;10.11.2020;23:00;28.0;0.7;30.0;gut;11.4;8.6;15.8;0.0;0;224.6;10.6;24.0;1025.0;478
DENW053;11.11.2020;24:00;28.0;0.5;28.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;01:00;28.0;0.4;26.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;02:00;27.0;0.4;25.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;03:00;27.0;0.3;24.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;04:00;27.0;0.3;24.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;05:00;29.0;0.2;24.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;06:00;29.0;0.2;24.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;07:00;29.0;0.3;23.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;08:00;29.0;0.2;;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;09:00;29.0;0.5;23.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;10:00;29.0;2.0;21.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;11:00;29.0;2.0;22.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;12:00;28.0;2.0;23.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;13:00;28.0;2.0;23.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;14:00;28.0;6.0;21.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;15:00;27.0;8.0;22.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;16:00;27.0;8.0;25.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;17:00;26.0;5.0;30.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;18:00;25.0;2.0;38.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;19:00;24.0;1.0;37.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;20:00;23.0;0.6;36.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;21:00;23.0;1.0;37.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;22:00;22.0;1.0;36.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;11.11.2020;23:00;22.0;;33.0;gut;10.1;8.7;13.0;4.0;0;172.1;9.7;37.0;1024.2;133
DENW053;12.11.2020;24:00;21.0;8.0;32.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;01:00;20.0;13.0;30.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;02:00;20.0;19.0;22.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;03:00;20.0;22.0;20.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;04:00;19.0;26.0;15.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;05:00;17.0;21.0;19.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;06:00;16.0;19.0;20.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;07:00;15.0;18.0;20.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;08:00;14.0;15.0;24.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;09:00;14.0;11.0;;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;10:00;14.0;8.0;29.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;11:00;13.0;;;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;12:00;13.0;;;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;13:00;13.0;;;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;14:00;13.0;62.0;9.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;15:00;13.0;58.0;12.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;16:00;13.0;59.0;13.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;17:00;13.0;54.0;19.0;sehr gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;18:00;13.0;43.0;27.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;19:00;14.0;43.0;26.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;20:00;14.0;42.0;23.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;21:00;14.0;30.0;29.0;gut;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;22:00;15.0;9.0;47.0;mäßig;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;12.11.2020;23:00;15.0;11.0;41.0;mäßig;10.7;6.9;14.8;0.0;0;207.7;21.3;46.0;1018.3;188
DENW053;13.11.2020;24:00;15.0;13.0;36.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;01:00;16.0;10.0;38.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;02:00;16.0;8.0;36.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;03:00;17.0;5.0;41.0;mäßig;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;04:00;17.0;8.0;37.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;05:00;17.0;9.0;35.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;06:00;18.0;3.0;41.0;mäßig;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;07:00;18.0;3.0;41.0;mäßig;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;08:00;18.0;4.0;42.0;mäßig;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;09:00;18.0;8.0;39.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;10:00;18.0;12.0;36.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;11:00;18.0;16.0;31.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;12:00;18.0;23.0;26.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;13:00;18.0;28.0;24.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;14:00;18.0;20.0;;sehr gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;15:00;18.0;17.0;33.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;16:00;18.0;7.0;45.0;mäßig;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;17:00;17.0;4.0;48.0;mäßig;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;18:00;17.0;26.0;25.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;19:00;17.0;20.0;30.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;20:00;16.0;20.0;27.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;21:00;16.0;24.0;22.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;22:00;15.0;23.0;24.0;gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;13.11.2020;23:00;15.0;;17.0;sehr gut;10.4;5.1;14.5;0.0;0;196.6;23.5;46.0;1017.4;144
DENW053;14.11.2020;24:00;15.0;32.0;14.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;01:00;15.0;34.0;11.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;02:00;14.0;35.0;8.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;03:00;14.0;35.0;7.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;04:00;14.0;26.0;11.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;05:00;14.0;21.0;16.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;06:00;14.0;14.0;24.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;07:00;14.0;20.0;20.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;08:00;14.0;15.0;28.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;09:00;14.0;13.0;29.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;10:00;13.0;21.0;20.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;11:00;14.0;22.0;19.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;12:00;14.0;26.0;19.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;13:00;14.0;29.0;20.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;14:00;14.0;47.0;10.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;15:00;13.0;53.0;;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;16:00;13.0;52.0;11.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;17:00;13.0;44.0;18.0;sehr gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;18:00;14.0;31.0;28.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;19:00;14.0;28.0;32.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;20:00;14.0;24.0;34.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;21:00;15.0;22.0;33.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;22:00;15.0;25.0;28.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;14.11.2020;23:00;16.0;28.0;26.0;gut;13.9;12.6;16.8;0.0;0;197.9;23.7;53.0;1015.7;299
DENW053;15.11.2020;24:00;16.0;;20.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;01:00;16.0;39.0;16.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;02:00;16.0;37.0;16.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;03:00;16.0;35.0;17.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;04:00;16.0;36.0;16.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;05:00;16.0;37.0;14.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;06:00;16.0;37.0;15.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;07:00;17.0;38.0;15.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;08:00;17.0;44.0;8.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;09:00;17.0;49.0;8.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;10:00;17.0;45.0;11.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;11:00;17.0;43.0;12.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;12:00;17.0;43.0;13.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;13:00;16.0;50.0;10.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;14:00;16.0;49.0;12.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;15:00;16.0;50.0;14.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;16:00;16.0;54.0;;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;17:00;16.0;63.0;7.0;gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;18:00;16.0;64.0;6.0;gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;19:00;16.0;62.0;6.0;gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;20:00;15.0;66.0;4.0;gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;21:00;15.0;71.0;5.0;gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;22:00;14.0;61.0;10.0;gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;15.11.2020;23:00;14.0;58.0;10.0;sehr gut;13.6;9.0;17.8;4.0;0;194.4;35.0;80.0;1006.9;49
DENW053;16.11.2020;24:00;14.0;63.0;7.0;gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;01:00;13.0;;7.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;02:00;13.0;55.0;8.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;03:00;13.0;53.0;8.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;04:00;13.0;58.0;5.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;05:00;13.0;66.0;3.0;gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;06:00;13.0;64.0;4.0;gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;07:00;13.0;59.0;10.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;08:00;13.0;57.0;11.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;09:00;13.0;55.0;11.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;10:00;13.0;53.0;11.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;11:00;13.0;54.0;12.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;12:00;12.0;54.0;11.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;13:00;12.0;50.0;13.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;14:00;12.0;51.0;11.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;15:00;12.0;44.0;16.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;16:00;11.0;47.0;15.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;17:00;11.0;48.0;;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;18:00;11.0;47.0;15.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;19:00;11.0;51.0;13.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;20:00;11.0;56.0;10.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;21:00;11.0;49.0;14.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;22:00;12.0;36.0;22.0;gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;16.11.2020;23:00;12.0;43.0;15.0;sehr gut;11.0;8.8;12.9;0.1;0;229.1;29.9;63.0;1014.1;45
DENW053;17.11.2020;24:00;12.0;40.0;15.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;01:00;12.0;40.0;14.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;02:00;13.0;;8.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;03:00;12.0;58.0;3.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;04:00;12.0;50.0;7.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;05:00;12.0;46.0;10.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;06:00;12.0;40.0;18.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;07:00;12.0;34.0;26.0;gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;08:00;12.0;45.0;21.0;gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;09:00;12.0;49.0;16.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;10:00;12.0;49.0;15.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;11:00;12.0;48.0;16.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;12:00;12.0;50.0;14.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;13:00;12.0;54.0;13.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
DENW053;17.11.2020;14:00;12.0;53.0;13.0;sehr gut;11.9;9.0;14.0;0.0;0;215.7;23.9;44.5;1024.8;0
