Stationscode;Datum;Datum-Uhrzeit;Feinstaub;Ozon;NO2;LuftQualiIndex;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
DENW053;09.11.2020;09.11.2020 14:00;24;10;30;gut;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 15:00;24;26;28;gut;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 16:00;24;20;37;gut;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 17:00;24;9;47;m‰ﬂig;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 18:00;24;0,6;47;m‰ﬂig;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 19:00;25;0,7;43;m‰ﬂig;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 20:00;26;2;49;m‰ﬂig;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 21:00;26;0,9;46;m‰ﬂig;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 22:00;26;0,8;42;m‰ﬂig;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;09.11.2020;09.11.2020 23:00;26;0,7;39;gut;12,8;9,6;17,1;0;0;120;8,8;31;1022,8;215
DENW053;10.11.2020;09.11.2020 24:00;26;0,6;36;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 01:00;26;0,3;34;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 02:00;27;0,4;33;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 03:00;27;0,3;32;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 04:00;26;0,2;32;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 05:00;26;0,3;33;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 06:00;27;0,4;35;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 07:00;27;-;-;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 08:00;27;0,4;36;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 09:00;27;2;34;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 10:00;27;4;32;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 11:00;27;7;31;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 12:00;27;9;30;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 13:00;27;12;29;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 14:00;28;13;33;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 15:00;28;13;36;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 16:00;28;11;41;m‰ﬂig;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 17:00;28;3;48;m‰ﬂig;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 18:00;29;0,9;48;m‰ﬂig;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 19:00;28;1;43;m‰ﬂig;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 20:00;28;0,7;41;m‰ﬂig;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 21:00;28;0,7;37;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 22:00;28;0,6;32;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;10.11.2020;10.11.2020 23:00;28;0,7;30;gut;11,4;8,6;15,8;0;0;224,6;10,6;24;1025;478
DENW053;11.11.2020;10.11.2020 24:00;28;0,5;28;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 01:00;28;0,4;26;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 02:00;27;0,4;25;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 03:00;27;0,3;24;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 04:00;27;0,3;24;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 05:00;29;0,2;24;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 06:00;29;0,2;24;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 07:00;29;0,3;23;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 08:00;29;0,2;-;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 09:00;29;0,5;23;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 10:00;29;2;21;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 11:00;29;2;22;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 12:00;28;2;23;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 13:00;28;2;23;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 14:00;28;6;21;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 15:00;27;8;22;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 16:00;27;8;25;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 17:00;26;5;30;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 18:00;25;2;38;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 19:00;24;1;37;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 20:00;23;0,6;36;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 21:00;23;1;37;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 22:00;22;1;36;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;11.11.2020;11.11.2020 23:00;22;-;33;gut;10,1;8,7;13;4;0;172,1;9,7;37;1024,2;133
DENW053;12.11.2020;11.11.2020 24:00;21;8;32;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 01:00;20;13;30;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 02:00;20;19;22;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 03:00;20;22;20;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 04:00;19;26;15;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 05:00;17;21;19;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 06:00;16;19;20;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 07:00;15;18;20;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 08:00;14;15;24;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 09:00;14;11;-;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 10:00;14;8;29;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 11:00;13;-;-;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 12:00;13;-;-;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 13:00;13;-;-;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 14:00;13;62;9;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 15:00;13;58;12;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 16:00;13;59;13;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 17:00;13;54;19;sehr gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 18:00;13;43;27;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 19:00;14;43;26;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 20:00;14;42;23;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 21:00;14;30;29;gut;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 22:00;15;9;47;m‰ﬂig;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;12.11.2020;12.11.2020 23:00;15;11;41;m‰ﬂig;10,7;6,9;14,8;0;0;207,7;21,3;46;1018,3;188
DENW053;13.11.2020;12.11.2020 24:00;15;13;36;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 01:00;16;10;38;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 02:00;16;8;36;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 03:00;17;5;41;m‰ﬂig;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 04:00;17;8;37;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 05:00;17;9;35;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 06:00;18;3;41;m‰ﬂig;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 07:00;18;3;41;m‰ﬂig;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 08:00;18;4;42;m‰ﬂig;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 09:00;18;8;39;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 10:00;18;12;36;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 11:00;18;16;31;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 12:00;18;23;26;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 13:00;18;28;24;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 14:00;18;20;-;sehr gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 15:00;18;17;33;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 16:00;18;7;45;m‰ﬂig;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 17:00;17;4;48;m‰ﬂig;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 18:00;17;26;25;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 19:00;17;20;30;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 20:00;16;20;27;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 21:00;16;24;22;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 22:00;15;23;24;gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;13.11.2020;13.11.2020 23:00;15;-;17;sehr gut;10,4;5,1;14,5;0;0;196,6;23,5;46;1017,4;144
DENW053;14.11.2020;13.11.2020 24:00;15;32;14;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 01:00;15;34;11;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 02:00;14;35;8;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 03:00;14;35;7;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 04:00;14;26;11;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 05:00;14;21;16;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 06:00;14;14;24;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 07:00;14;20;20;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 08:00;14;15;28;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 09:00;14;13;29;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 10:00;13;21;20;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 11:00;14;22;19;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 12:00;14;26;19;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 13:00;14;29;20;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 14:00;14;47;10;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 15:00;13;53;-;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 16:00;13;52;11;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 17:00;13;44;18;sehr gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 18:00;14;31;28;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 19:00;14;28;32;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 20:00;14;24;34;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 21:00;15;22;33;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 22:00;15;25;28;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;14.11.2020;14.11.2020 23:00;16;28;26;gut;13,9;12,6;16,8;0;0;197,9;23,7;53;1015,7;299
DENW053;15.11.2020;14.11.2020 24:00;16;-;20;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 01:00;16;39;16;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 02:00;16;37;16;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 03:00;16;35;17;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 04:00;16;36;16;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 05:00;16;37;14;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 06:00;16;37;15;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 07:00;17;38;15;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 08:00;17;44;8;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 09:00;17;49;8;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 10:00;17;45;11;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 11:00;17;43;12;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 12:00;17;43;13;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 13:00;16;50;10;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 14:00;16;49;12;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 15:00;16;50;14;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 16:00;16;54;-;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 17:00;16;63;7;gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 18:00;16;64;6;gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 19:00;16;62;6;gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 20:00;15;66;4;gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 21:00;15;71;5;gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 22:00;14;61;10;gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;15.11.2020;15.11.2020 23:00;14;58;10;sehr gut;13,6;9;17,8;4;0;194,4;35;80;1006,9;49
DENW053;16.11.2020;15.11.2020 24:00;14;63;7;gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 01:00;13;-;7;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 02:00;13;55;8;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 03:00;13;53;8;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 04:00;13;58;5;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 05:00;13;66;3;gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 06:00;13;64;4;gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 07:00;13;59;10;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 08:00;13;57;11;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 09:00;13;55;11;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 10:00;13;53;11;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 11:00;13;54;12;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 12:00;12;54;11;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 13:00;12;50;13;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 14:00;12;51;11;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 15:00;12;44;16;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 16:00;11;47;15;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 17:00;11;48;-;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 18:00;11;47;15;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 19:00;11;51;13;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 20:00;11;56;10;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 21:00;11;49;14;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 22:00;12;36;22;gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;16.11.2020;16.11.2020 23:00;12;43;15;sehr gut;11;8,8;12,9;0,1;0;229,1;29,9;63;1014,1;45
DENW053;17.11.2020;16.11.2020 24:00;12;40;15;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 01:00;12;40;14;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 02:00;13;-;8;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 03:00;12;58;3;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 04:00;12;50;7;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 05:00;12;46;10;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 06:00;12;40;18;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 07:00;12;34;26;gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 08:00;12;45;21;gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 09:00;12;49;16;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 10:00;12;49;15;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 11:00;12;48;16;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 12:00;12;50;14;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 13:00;12;54;13;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 14:00;12;53;13;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 15:00;12;54;9;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 16:00;13;52;10;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 17:00;13;49;13;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 18:00;13;48;-;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 19:00;13;47;13;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 20:00;13;47;13;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 21:00;12;45;13;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 22:00;12;46;10;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;17.11.2020;17.11.2020 23:00;11;45;11;sehr gut;11,9;9;14;0;0;215,7;23,9;44,5;1024,8;0
DENW053;18.11.2020;17.11.2020 24:00;11;38;14;sehr gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
DENW053;18.11.2020;18.11.2020 01:00;11;42;11;sehr gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
DENW053;18.11.2020;18.11.2020 02:00;11;50;7;sehr gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
DENW053;18.11.2020;18.11.2020 03:00;11;-;6;sehr gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
DENW053;18.11.2020;18.11.2020 04:00;11;50;7;sehr gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
DENW053;18.11.2020;18.11.2020 05:00;11;55;6;sehr gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
DENW053;18.11.2020;18.11.2020 06:00;11;48;13;sehr gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
DENW053;18.11.2020;18.11.2020 07:00;11;35;24;gut;12,7;10,8;15,9;0,2;0;194,2;20;48,2;1022,4;454
